record timestamp,client timestamp,button,state,x,y
3170.613,3168.24,NoButton,Drag,275,417
3170.716,3168.272,NoButton,Drag,276,417
3170.716,3168.287,NoButton,Drag,278,416
3170.716,3168.303,NoButton,Drag,281,416
3170.716,3168.318,NoButton,Drag,282,416
3170.716,3168.334,NoButton,Drag,283,416
3170.716,3168.35,NoButton,Drag,284,415
3170.873,3168.365,NoButton,Drag,285,415
3170.874,3168.396,NoButton,Drag,286,415
3170.874,3168.506,NoButton,Drag,287,414
3171.078,3168.521,NoButton,Drag,288,414
3171.078,3168.599,NoButton,Drag,289,414
3171.078,3168.708,NoButton,Drag,290,414
3171.389,3169.02,Left,Released,290,414
3171.527,3169.098,NoButton,Move,290,415
3171.649,3169.223,NoButton,Move,290,416
3171.649,3169.239,NoButton,Move,289,416
3171.649,3169.286,NoButton,Move,289,417
3171.76,3169.332,NoButton,Move,288,417
3171.76,3169.395,NoButton,Move,288,418
3172.101,3169.41,NoButton,Move,287,418
3172.101,3169.442,NoButton,Move,287,419
3172.101,3169.457,NoButton,Move,286,419
3172.101,3169.738,NoButton,Move,285,420
3172.182,3169.769,NoButton,Move,284,420
3172.183,3169.785,NoButton,Move,284,421
3172.183,3169.8,NoButton,Move,283,421
3172.284,3169.816,NoButton,Move,282,422
3172.284,3169.863,NoButton,Move,281,422
3172.285,3169.863,NoButton,Move,280,423
3172.285,3169.878,NoButton,Move,279,423
3172.285,3169.894,NoButton,Move,278,424
3172.285,3169.91,NoButton,Move,277,424
3172.396,3169.941,NoButton,Move,276,425
3172.396,3169.956,NoButton,Move,275,425
3172.396,3169.972,NoButton,Move,274,426
3172.396,3169.988,NoButton,Move,273,426
3172.396,3170.003,NoButton,Move,271,427
3172.396,3170.034,NoButton,Move,269,428
3172.511,3170.034,NoButton,Move,267,429
3172.512,3170.05,NoButton,Move,265,430
3172.512,3170.081,NoButton,Move,263,431
3172.512,3170.097,NoButton,Move,260,434
3172.512,3170.112,NoButton,Move,259,436
3172.512,3170.128,NoButton,Move,258,438
3172.512,3170.144,NoButton,Move,258,443
3172.731,3170.159,NoButton,Move,260,447
3172.731,3170.175,NoButton,Move,262,450
3172.731,3170.206,NoButton,Move,262,451
3172.731,3170.362,NoButton,Move,262,452
3172.835,3170.378,NoButton,Move,263,454
3172.835,3170.393,NoButton,Move,263,456
3172.835,3170.409,NoButton,Move,264,458
3172.835,3170.424,NoButton,Move,264,460
3172.835,3170.456,NoButton,Move,264,462
3172.835,3170.471,NoButton,Move,264,464
3173.238,3170.487,NoButton,Move,264,465
3173.238,3170.534,NoButton,Move,264,466
3173.238,3170.861,NoButton,Move,266,466
3173.335,3170.892,NoButton,Move,273,463
3173.335,3170.892,NoButton,Move,281,460
3173.335,3170.908,NoButton,Move,289,458
3173.335,3170.939,NoButton,Move,298,456
3173.335,3170.955,NoButton,Move,307,454
3173.335,3170.97,NoButton,Move,315,453
3173.447,3170.986,NoButton,Move,328,451
3173.447,3171.002,NoButton,Move,347,449
3173.447,3171.017,NoButton,Move,368,448
3173.447,3171.048,NoButton,Move,390,444
3173.447,3171.048,NoButton,Move,399,440
3173.447,3171.08,NoButton,Move,404,439
3173.553,3171.08,NoButton,Move,406,439
3173.553,3171.111,NoButton,Move,407,438
3173.553,3171.126,NoButton,Move,408,438
3173.553,3171.142,NoButton,Move,409,437
3173.553,3171.158,NoButton,Move,410,437
3173.553,3171.189,NoButton,Move,413,436
3173.682,3171.204,NoButton,Move,416,435
3173.682,3171.22,NoButton,Move,419,434
3173.682,3171.236,NoButton,Move,422,433
3173.682,3171.251,NoButton,Move,425,433
3173.682,3171.267,NoButton,Move,427,432
3173.682,3171.282,NoButton,Move,430,431
3173.682,3171.314,NoButton,Move,431,431
3174.52,3172.156,NoButton,Move,429,431
3174.638,3172.172,NoButton,Move,427,431
3174.638,3172.187,NoButton,Move,424,432
3174.638,3172.203,NoButton,Move,420,432
3174.638,3172.218,NoButton,Move,414,433
3174.638,3172.25,NoButton,Move,407,434
3174.638,3172.25,NoButton,Move,402,435
3174.638,3172.265,NoButton,Move,394,437
3174.74,3172.296,NoButton,Move,385,440
3174.757,3172.296,NoButton,Move,373,443
3174.757,3172.328,NoButton,Move,366,444
3174.757,3172.343,NoButton,Move,361,446
3174.757,3172.359,NoButton,Move,357,446
3174.758,3172.374,NoButton,Move,354,447
3175.374,3172.39,NoButton,Move,351,447
3175.374,3172.421,NoButton,Move,350,447
3176.038,3173.669,NoButton,Move,349,450
3176.143,3173.7,NoButton,Move,343,465
3176.143,3173.7,NoButton,Move,334,487
3176.143,3173.716,NoButton,Move,326,512
3176.143,3173.732,NoButton,Move,321,533
3176.143,3173.747,NoButton,Move,311,578
3176.143,3173.778,NoButton,Move,303,616
3176.259,3173.794,NoButton,Move,296,650
3176.259,3173.81,NoButton,Move,286,683
3176.693,3174.309,NoButton,Move,252,707
3176.693,3174.324,NoButton,Move,248,686
3176.803,3174.34,NoButton,Move,243,666
3176.803,3174.356,NoButton,Move,239,644
3176.803,3174.387,NoButton,Move,233,618
3176.803,3174.387,NoButton,Move,229,600
3176.803,3174.418,NoButton,Move,228,590
3176.803,3174.434,NoButton,Move,227,582
3176.927,3174.449,NoButton,Move,227,574
3176.927,3174.465,NoButton,Move,226,562
3176.927,3174.48,NoButton,Move,226,558
3176.927,3174.496,NoButton,Move,226,556
3176.927,3174.512,NoButton,Move,226,554
3176.927,3174.527,NoButton,Move,225,553
3176.927,3174.558,NoButton,Move,225,552
3177.178,3174.574,NoButton,Move,225,551
3177.178,3174.59,NoButton,Move,225,550
3177.178,3174.777,NoButton,Move,226,551
3177.258,3174.808,NoButton,Move,229,562
3177.258,3174.839,NoButton,Move,234,576
3177.258,3174.87,NoButton,Move,244,622
3177.258,3174.87,NoButton,Move,247,653
3177.258,3174.886,NoButton,Move,250,672
3177.36,3174.917,NoButton,Move,253,693
3177.36,3174.933,NoButton,Move,253,707
3177.36,3174.948,NoButton,Move,253,714
3177.733,3175.37,NoButton,Move,265,701
3177.849,3175.385,NoButton,Move,269,678
3177.849,3175.385,NoButton,Move,272,648
3177.849,3175.416,NoButton,Move,275,623
3177.849,3175.432,NoButton,Move,276,610
3177.849,3175.448,NoButton,Move,278,599
3177.849,3175.463,NoButton,Move,278,595
3177.849,3175.479,NoButton,Move,279,591
3178.351,3175.494,NoButton,Move,279,590
3178.351,3175.526,NoButton,Move,280,589
3178.351,3175.978,NoButton,Move,274,643
3178.506,3176.103,NoButton,Move,275,661
3181.524,3179.098,NoButton,Move,333,714
3181.524,3179.114,NoButton,Move,339,700
3181.524,3179.145,NoButton,Move,347,686
3181.524,3179.16,NoButton,Move,351,682
3182.473,3179.176,NoButton,Move,353,681
3182.473,3179.192,NoButton,Move,353,680
3182.473,3179.223,NoButton,Move,355,679
3182.698,3180.33,NoButton,Move,354,679
3182.802,3180.362,NoButton,Move,348,684
3182.802,3180.362,NoButton,Move,342,692
3182.802,3180.377,NoButton,Move,337,699
3182.802,3180.393,NoButton,Move,329,713
3183.913,3181.5,NoButton,Move,330,710
3183.913,3181.516,NoButton,Move,354,680
3183.913,3181.532,NoButton,Move,372,661
3184.115,3181.547,NoButton,Move,384,647
3184.115,3181.563,NoButton,Move,398,632
3184.116,3181.594,NoButton,Move,404,623
3184.116,3181.61,NoButton,Move,409,620
3184.116,3181.625,NoButton,Move,410,619
3184.116,3181.75,NoButton,Move,408,622
3184.221,3181.75,NoButton,Move,400,637
3184.221,3181.766,NoButton,Move,389,653
3184.221,3181.781,NoButton,Move,377,671
3184.221,3181.797,NoButton,Move,367,688
3184.221,3181.828,NoButton,Move,348,707
3184.221,3181.828,NoButton,Move,337,718
3184.439,3181.984,NoButton,Move,217,714
3184.439,3182.0,NoButton,Move,198,712
3184.439,3182.015,NoButton,Move,183,710
3184.439,3182.046,NoButton,Move,163,704
3184.439,3182.046,NoButton,Move,142,696
3184.439,3182.078,NoButton,Move,137,692
3184.534,3182.078,NoButton,Move,136,690
3184.534,3182.109,NoButton,Move,136,689
3184.534,3182.124,NoButton,Move,136,687
3184.534,3182.171,Left,Pressed,136,687
3184.634,3182.265,Left,Released,136,687
3184.753,3182.28,NoButton,Move,138,687
3184.754,3182.296,NoButton,Move,140,686
3184.754,3182.312,NoButton,Move,142,685
3184.754,3182.343,NoButton,Move,142,684
3184.754,3182.358,NoButton,Move,148,680
3184.754,3182.374,NoButton,Move,157,674
3184.844,3182.39,NoButton,Move,176,659
3184.844,3182.405,NoButton,Move,203,634
3184.844,3182.421,NoButton,Move,242,591
3184.844,3182.468,NoButton,Move,291,537
3184.844,3182.468,NoButton,Move,330,498
3184.844,3182.483,NoButton,Move,361,467
3185.0,3182.499,NoButton,Move,386,443
3185.001,3182.514,NoButton,Move,405,422
3185.001,3182.53,NoButton,Move,426,403
3185.001,3182.624,NoButton,Move,433,397
3185.001,3182.624,NoButton,Move,475,380
3185.104,3182.639,NoButton,Move,495,375
3185.104,3182.67,NoButton,Move,537,370
3185.104,3182.686,NoButton,Move,566,359
3185.104,3182.702,NoButton,Move,589,342
3185.104,3182.717,NoButton,Move,601,330
3185.104,3182.733,NoButton,Move,616,310
3185.23,3182.748,NoButton,Move,623,299
3185.23,3182.764,NoButton,Move,628,292
3185.23,3182.78,NoButton,Move,631,287
3185.23,3182.795,NoButton,Move,632,285
3185.23,3182.826,NoButton,Move,634,282
3185.23,3182.858,NoButton,Move,634,281
3185.342,3182.873,NoButton,Move,635,280
3185.342,3182.889,NoButton,Move,635,279
3185.342,3182.904,NoButton,Move,635,276
3185.342,3182.92,NoButton,Move,635,272
3185.342,3182.951,NoButton,Move,635,269
3185.342,3182.951,NoButton,Move,635,267
3185.342,3182.967,NoButton,Move,635,264
3185.446,3182.998,NoButton,Move,635,260
3185.446,3183.029,NoButton,Move,629,249
3185.446,3183.045,NoButton,Move,627,245
3185.446,3183.06,NoButton,Move,625,242
3185.446,3183.076,NoButton,Move,623,239
3185.659,3183.092,NoButton,Move,622,237
3185.659,3183.107,NoButton,Move,621,236
3185.659,3183.123,NoButton,Move,621,235
3185.659,3183.294,NoButton,Move,620,235
3185.736,3183.372,Left,Pressed,620,235
3185.823,3183.45,Left,Released,620,235
3185.909,3183.544,Left,Pressed,620,235
3185.994,3183.622,Left,Released,620,235
3186.106,3183.669,NoButton,Move,621,236
3186.106,3183.684,NoButton,Move,622,238
3186.106,3183.7,NoButton,Move,624,241
3186.106,3183.716,NoButton,Move,627,245
3186.106,3183.731,NoButton,Move,631,250
3186.209,3183.747,NoButton,Move,639,261
3186.209,3183.762,NoButton,Move,646,268
3186.209,3183.778,NoButton,Move,656,277
3186.209,3183.809,NoButton,Move,670,288
3186.21,3183.825,NoButton,Move,687,299
3186.21,3183.84,NoButton,Move,695,303
3186.529,3183.856,NoButton,Move,699,304
3186.529,3183.872,NoButton,Move,701,305
3190.301,3187.928,NoButton,Move,703,299
3190.409,3187.943,NoButton,Move,714,275
3190.409,3187.959,NoButton,Move,727,237
3190.409,3187.974,NoButton,Move,734,185
3190.409,3187.99,NoButton,Move,741,149
3190.409,3188.021,NoButton,Move,748,138
3190.409,3188.021,NoButton,Move,751,137
3190.409,3188.037,NoButton,Move,751,136
3190.538,3188.177,NoButton,Move,751,138
3190.663,3188.193,NoButton,Move,739,151
3190.664,3188.208,NoButton,Move,707,164
3190.664,3188.224,NoButton,Move,648,174
3190.664,3188.24,NoButton,Move,544,180
3190.664,3188.255,NoButton,Move,437,197
3190.664,3188.271,NoButton,Move,382,211
3190.664,3188.302,NoButton,Move,344,230
3190.784,3188.318,NoButton,Move,317,239
3190.784,3188.333,NoButton,Move,302,240
3190.784,3188.349,NoButton,Move,298,239
3190.784,3188.364,NoButton,Move,297,238
3190.784,3188.38,NoButton,Move,297,235
3190.784,3188.396,NoButton,Move,296,229
3190.785,3188.411,NoButton,Move,295,226
3190.887,3188.427,NoButton,Move,295,225
3190.887,3188.489,NoButton,Move,295,223
3190.887,3188.505,NoButton,Move,294,218
3190.887,3188.52,NoButton,Move,291,213
3191.023,3188.536,NoButton,Move,285,208
3191.023,3188.552,NoButton,Move,279,205
3191.023,3188.567,NoButton,Move,274,205
3191.024,3188.583,NoButton,Move,271,205
3191.024,3188.614,NoButton,Move,270,206
3191.024,3188.661,NoButton,Move,269,206
3191.143,3188.676,NoButton,Move,267,206
3191.143,3188.692,NoButton,Move,266,206
3191.143,3188.708,NoButton,Move,263,205
3191.143,3188.723,NoButton,Move,257,205
3191.144,3188.739,NoButton,Move,254,205
3191.144,3188.755,NoButton,Move,252,206
3191.144,3188.77,NoButton,Move,249,206
3191.233,3188.801,NoButton,Move,248,206
3191.233,3188.833,NoButton,Move,247,206
3191.233,3188.864,Left,Pressed,247,206
3191.356,3188.879,NoButton,Drag,246,206
3191.356,3188.895,NoButton,Drag,245,206
3191.356,3188.989,Left,Released,245,206
3191.542,3189.035,NoButton,Move,245,207
3191.542,3189.176,NoButton,Move,244,207
3191.671,3189.191,NoButton,Move,241,208
3191.671,3189.207,NoButton,Move,239,208
3191.671,3189.223,NoButton,Move,238,208
3191.671,3189.238,NoButton,Move,237,208
3191.671,3189.254,NoButton,Move,236,208
3191.672,3189.301,NoButton,Move,234,208
3191.732,3189.332,NoButton,Move,233,208
3191.732,3189.363,Left,Pressed,233,208
3191.839,3189.472,Left,Released,233,208
3192.902,3190.533,NoButton,Move,232,208
3193.003,3190.549,NoButton,Move,231,208
3193.003,3190.564,NoButton,Move,231,209
3193.003,3190.58,NoButton,Move,231,212
3193.003,3190.595,NoButton,Move,231,214
3193.003,3190.611,NoButton,Move,231,218
3193.003,3190.642,NoButton,Move,231,221
3193.164,3190.658,NoButton,Move,230,223
3193.165,3190.673,NoButton,Move,228,226
3193.165,3190.689,NoButton,Move,226,229
3193.165,3190.798,Left,Pressed,226,229
3193.261,3190.892,Left,Released,226,229
3195.948,3193.559,NoButton,Move,189,233
3196.104,3193.591,NoButton,Move,175,233
3196.105,3193.606,NoButton,Move,167,235
3196.105,3193.622,NoButton,Move,163,236
3196.105,3193.715,NoButton,Move,161,239
3196.216,3193.84,NoButton,Move,161,240
3196.318,3193.856,NoButton,Move,161,241
3196.318,3193.871,NoButton,Move,161,242
3196.318,3193.887,NoButton,Move,161,243
3196.318,3193.918,NoButton,Move,160,246
3196.319,3193.934,NoButton,Move,158,248
3196.319,3193.949,NoButton,Move,154,253
3196.455,3193.965,NoButton,Move,150,256
3196.455,3193.981,NoButton,Move,147,257
3196.455,3193.996,NoButton,Move,146,257
3196.455,3194.012,NoButton,Move,143,258
3196.455,3194.027,NoButton,Move,137,258
3196.455,3194.043,NoButton,Move,134,258
3196.455,3194.074,NoButton,Move,132,259
3196.56,3194.09,NoButton,Move,129,259
3196.56,3194.121,NoButton,Move,126,261
3196.56,3194.137,NoButton,Move,124,263
3196.56,3194.152,NoButton,Move,121,264
3196.561,3194.152,NoButton,Move,119,264
3196.561,3194.168,NoButton,Move,114,266
3196.561,3194.199,NoButton,Move,110,267
3196.688,3194.215,NoButton,Move,107,268
3196.688,3194.23,NoButton,Move,103,268
3196.689,3194.246,NoButton,Move,98,268
3196.689,3194.261,NoButton,Move,94,267
3196.689,3194.293,NoButton,Move,88,264
3196.8,3194.308,NoButton,Move,82,260
3196.8,3194.324,NoButton,Move,68,251
3196.8,3194.339,NoButton,Move,60,243
3196.8,3194.355,NoButton,Move,54,231
3196.8,3194.371,NoButton,Move,45,214
3196.8,3194.386,NoButton,Move,34,198
3196.8,3194.402,NoButton,Move,28,189
3196.8,3194.417,NoButton,Move,26,187
3196.91,3194.433,NoButton,Move,26,185
3196.91,3194.449,NoButton,Move,26,184
3196.91,3194.464,NoButton,Move,26,180
3196.91,3194.495,NoButton,Move,28,176
3196.91,3194.511,NoButton,Move,30,171
3196.91,3194.511,NoButton,Move,33,164
3196.91,3194.542,NoButton,Move,37,158
3197.057,3194.558,NoButton,Move,41,154
3197.057,3194.605,NoButton,Move,44,154
3197.057,3194.605,NoButton,Move,53,156
3197.057,3194.605,NoButton,Move,68,164
3197.057,3194.62,NoButton,Move,88,175
3197.057,3194.636,NoButton,Move,95,179
3197.057,3194.683,NoButton,Move,104,180
3197.163,3194.698,NoButton,Move,105,180
3197.163,3194.714,NoButton,Move,107,180
3197.163,3194.729,NoButton,Move,110,179
3197.163,3194.745,NoButton,Move,112,177
3197.163,3194.761,NoButton,Move,115,175
3197.164,3194.776,NoButton,Move,118,172
3197.164,3194.792,NoButton,Move,119,169
3197.276,3194.854,NoButton,Move,120,169
3197.276,3194.885,NoButton,Move,120,168
3197.276,3194.885,NoButton,Move,120,166
3197.276,3194.901,NoButton,Move,120,164
3197.38,3194.948,NoButton,Move,118,161
3197.381,3194.948,NoButton,Move,115,155
3197.381,3194.963,NoButton,Move,110,140
3197.381,3194.979,NoButton,Move,105,127
3197.381,3194.995,NoButton,Move,101,119
3197.381,3195.01,NoButton,Move,98,111
3197.485,3195.041,NoButton,Move,97,100
3197.485,3195.057,NoButton,Move,96,97
3197.485,3195.088,NoButton,Move,95,92
3197.485,3195.104,NoButton,Move,94,90
3197.485,3195.119,NoButton,Move,94,88
3197.614,3195.135,NoButton,Move,94,87
3197.614,3195.244,NoButton,Move,94,86
3199.75,3197.381,NoButton,Move,92,86
3199.919,3197.475,NoButton,Move,87,88
3199.919,3197.553,NoButton,Move,88,90
3200.128,3197.569,NoButton,Move,93,93
3200.129,3197.584,NoButton,Move,95,96
3200.129,3197.615,NoButton,Move,95,97
3200.129,3197.756,NoButton,Move,83,104
3200.416,3197.771,NoButton,Move,0,190
3200.416,3197.803,NoButton,Move,0,295
3200.416,3197.818,NoButton,Move,0,305
3200.416,3197.834,NoButton,Move,0,306
3200.872,3198.505,NoButton,Move,0,307
3201.001,3198.536,NoButton,Move,3,308
3201.001,3198.536,NoButton,Move,6,310
3201.001,3198.551,NoButton,Move,7,314
3201.001,3198.567,NoButton,Move,8,319
3201.001,3198.583,NoButton,Move,8,322
3201.001,3198.598,NoButton,Move,11,325
3201.001,3198.629,NoButton,Move,17,327
3201.123,3198.645,NoButton,Move,28,330
3201.123,3198.661,NoButton,Move,46,332
3201.123,3198.676,NoButton,Move,58,333
3201.123,3198.692,NoButton,Move,64,334
3201.123,3198.707,NoButton,Move,66,334
3201.123,3198.723,NoButton,Move,69,335
3201.123,3198.754,NoButton,Move,71,336
3201.233,3198.77,NoButton,Move,73,338
3201.233,3198.785,NoButton,Move,74,339
3201.233,3198.817,NoButton,Move,77,339
3201.233,3198.817,NoButton,Move,82,339
3201.233,3198.832,NoButton,Move,90,334
3201.234,3198.848,NoButton,Move,99,322
3201.234,3198.863,NoButton,Move,106,314
3201.339,3198.879,NoButton,Move,109,305
3201.34,3198.91,NoButton,Move,111,298
3201.34,3198.91,NoButton,Move,111,296
3201.34,3198.926,NoButton,Move,111,293
3201.34,3198.957,NoButton,Move,111,291
3201.34,3198.973,NoButton,Move,111,288
3201.463,3198.988,NoButton,Move,111,286
3201.463,3199.004,NoButton,Move,112,285
3201.463,3199.019,NoButton,Move,112,284
3201.463,3199.035,NoButton,Move,114,282
3201.463,3199.051,NoButton,Move,117,280
3201.463,3199.066,NoButton,Move,123,277
3201.463,3199.097,NoButton,Move,133,271
3201.639,3199.113,NoButton,Move,146,263
3201.64,3199.129,NoButton,Move,167,249
3201.64,3199.144,NoButton,Move,170,244
3201.64,3199.16,NoButton,Move,172,242
3201.64,3199.175,NoButton,Move,172,240
3201.64,3199.191,NoButton,Move,173,238
3201.64,3199.269,NoButton,Move,174,237
3201.739,3199.285,NoButton,Move,175,235
3201.739,3199.316,NoButton,Move,176,234
3201.739,3199.331,NoButton,Move,177,233
3201.739,3199.331,NoButton,Move,178,232
3201.739,3199.363,NoButton,Move,179,231
3201.885,3199.378,NoButton,Move,180,229
3201.885,3199.394,NoButton,Move,181,227
3201.885,3199.409,NoButton,Move,182,227
3201.885,3199.425,NoButton,Move,182,226
3201.885,3199.456,NoButton,Move,183,226
3201.885,3199.519,Left,Pressed,183,226
3201.984,3199.612,Left,Released,183,226
3202.101,3199.737,NoButton,Move,183,227
3202.22,3199.753,NoButton,Move,181,230
3202.372,3199.768,NoButton,Move,176,238
3202.372,3199.784,NoButton,Move,170,249
3202.372,3199.799,NoButton,Move,162,263
3202.372,3199.831,NoButton,Move,151,280
3202.372,3199.831,NoButton,Move,144,290
3202.372,3199.846,NoButton,Move,139,297
3202.372,3199.877,NoButton,Move,135,303
3202.372,3199.893,NoButton,Move,130,313
3202.372,3199.909,NoButton,Move,124,320
3202.373,3199.924,NoButton,Move,119,327
3202.373,3199.94,NoButton,Move,115,333
3202.373,3199.955,NoButton,Move,112,340
3202.441,3199.971,NoButton,Move,111,343
3202.441,3199.987,NoButton,Move,110,347
3202.441,3200.018,NoButton,Move,108,351
3202.441,3200.018,NoButton,Move,106,356
3202.441,3200.049,NoButton,Move,105,363
3202.441,3200.065,NoButton,Move,104,368
3202.543,3200.08,NoButton,Move,103,372
3202.543,3200.096,NoButton,Move,102,376
3202.543,3200.111,NoButton,Move,101,380
3202.543,3200.127,NoButton,Move,101,382
3202.543,3200.143,NoButton,Move,100,384
3202.543,3200.174,NoButton,Move,100,386
3202.651,3200.189,NoButton,Move,100,387
3202.651,3200.205,NoButton,Move,100,388
3202.651,3200.236,NoButton,Move,100,391
3202.652,3200.252,NoButton,Move,100,394
3202.652,3200.283,NoButton,Move,100,395
3202.707,3200.345,Left,Pressed,100,395
3202.851,3200.486,Left,Released,100,395
3202.978,3200.517,NoButton,Move,102,395
3202.978,3200.533,NoButton,Move,104,395
3202.978,3200.548,NoButton,Move,105,395
3202.978,3200.579,NoButton,Move,106,394
3202.978,3200.595,NoButton,Move,108,394
3203.085,3200.611,NoButton,Move,110,392
3203.085,3200.626,NoButton,Move,113,391
3203.085,3200.642,NoButton,Move,122,388
3203.085,3200.657,NoButton,Move,142,387
3203.085,3200.673,NoButton,Move,150,386
3203.085,3200.689,NoButton,Move,156,385
3203.085,3200.72,NoButton,Move,163,383
3203.238,3200.735,NoButton,Move,175,383
3203.238,3200.751,NoButton,Move,183,383
3203.238,3200.767,NoButton,Move,188,381
3203.238,3200.782,NoButton,Move,190,380
3203.238,3200.798,NoButton,Move,192,380
3203.238,3200.813,NoButton,Move,193,379
3203.238,3200.876,NoButton,Move,194,379
3203.474,3200.891,NoButton,Move,197,377
3203.474,3200.907,NoButton,Move,203,376
3203.474,3200.923,NoButton,Move,213,374
3203.474,3200.938,NoButton,Move,226,372
3203.474,3200.954,NoButton,Move,239,368
3203.474,3200.985,NoButton,Move,258,361
3203.474,3201.001,NoButton,Move,269,356
3203.474,3201.016,NoButton,Move,276,353
3203.474,3201.016,NoButton,Move,280,351
3203.474,3201.047,NoButton,Move,283,348
3203.474,3201.063,NoButton,Move,284,346
3203.474,3201.079,NoButton,Move,284,344
3203.474,3201.094,NoButton,Move,283,343
3203.577,3201.11,NoButton,Move,282,343
3203.577,3201.125,NoButton,Move,281,343
3203.577,3201.157,NoButton,Move,279,345
3203.577,3201.172,NoButton,Move,277,347
3203.577,3201.188,NoButton,Move,275,350
3203.577,3201.203,NoButton,Move,274,353
3203.686,3201.219,NoButton,Move,273,356
3203.686,3201.235,NoButton,Move,275,358
3203.686,3201.25,NoButton,Move,279,362
3203.686,3201.266,NoButton,Move,283,365
3203.686,3201.281,NoButton,Move,288,368
3203.686,3201.297,NoButton,Move,291,371
3203.686,3201.313,NoButton,Move,293,373
3203.795,3201.328,NoButton,Move,293,374
3203.795,3201.359,NoButton,Move,294,375
3203.795,3201.375,NoButton,Move,296,376
3203.795,3201.391,NoButton,Move,299,378
3203.795,3201.406,NoButton,Move,301,380
3203.795,3201.422,NoButton,Move,302,380
3204.012,3201.64,NoButton,Move,302,378
3204.131,3201.656,NoButton,Move,303,377
3204.131,3201.765,NoButton,Move,302,378
3204.237,3201.781,NoButton,Move,300,381
3204.237,3201.796,NoButton,Move,297,384
3204.237,3201.827,NoButton,Move,296,390
3204.237,3201.827,NoButton,Move,294,396
3204.237,3201.843,NoButton,Move,293,403
3204.237,3201.874,NoButton,Move,292,406
3204.351,3201.874,NoButton,Move,292,410
3204.351,3201.905,NoButton,Move,291,412
3204.351,3201.921,NoButton,Move,290,414
3204.351,3201.937,NoButton,Move,290,417
3204.351,3201.952,NoButton,Move,290,420
3204.351,3201.968,NoButton,Move,291,422
3204.467,3201.983,NoButton,Move,292,423
3204.467,3201.999,NoButton,Move,292,424
3204.467,3202.015,NoButton,Move,292,425
3204.467,3202.093,NoButton,Move,293,425
3204.588,3202.217,NoButton,Move,294,425
3204.703,3202.249,NoButton,Move,294,424
3204.703,3202.264,NoButton,Move,295,423
3204.703,3202.28,NoButton,Move,296,421
3204.703,3202.295,NoButton,Move,296,420
3204.703,3202.311,NoButton,Move,298,418
3204.703,3202.327,NoButton,Move,299,417
3204.816,3202.358,NoButton,Move,299,416
3204.932,3202.451,NoButton,Move,300,416
3204.932,3202.483,NoButton,Move,302,416
3204.932,3202.498,NoButton,Move,303,416
3205.107,3202.623,NoButton,Move,304,416
3205.107,3202.732,NoButton,Move,305,416
3205.243,3202.748,NoButton,Move,305,415
3205.243,3202.779,NoButton,Move,306,414
3205.243,3202.795,NoButton,Move,307,414
3205.243,3202.81,NoButton,Move,307,413
3217.818,3215.446,NoButton,Move,305,412
3217.918,3215.462,NoButton,Move,302,409
3217.919,3215.477,NoButton,Move,301,408
3217.919,3215.493,NoButton,Move,300,407
3217.919,3215.509,NoButton,Move,298,405
3217.919,3215.524,NoButton,Move,297,401
3217.919,3215.555,NoButton,Move,296,399
3218.032,3215.555,NoButton,Move,295,397
3218.032,3215.571,NoButton,Move,295,394
3218.032,3215.602,NoButton,Move,294,392
3218.032,3215.618,NoButton,Move,294,388
3218.032,3215.633,NoButton,Move,294,387
3218.032,3215.649,NoButton,Move,294,385
3218.032,3215.665,NoButton,Move,294,383
3218.15,3215.696,NoButton,Move,294,380
3218.15,3215.696,NoButton,Move,294,377
3218.15,3215.711,NoButton,Move,294,375
3218.15,3215.743,NoButton,Move,294,373
3218.15,3215.758,NoButton,Move,294,362
3218.15,3215.774,NoButton,Move,294,355
3218.248,3215.789,NoButton,Move,294,353
3218.249,3215.805,NoButton,Move,294,351
3218.249,3215.821,NoButton,Move,294,350
3218.249,3215.836,NoButton,Move,294,348
3218.249,3215.852,NoButton,Move,294,347
3218.249,3215.883,NoButton,Move,294,345
3218.367,3215.899,NoButton,Move,295,342
3218.368,3215.914,NoButton,Move,296,341
3218.368,3215.93,NoButton,Move,296,340
3218.368,3215.945,NoButton,Move,297,339
3218.368,3215.977,NoButton,Move,297,338
3218.368,3215.992,NoButton,Move,298,338
3218.977,3216.008,NoButton,Move,298,337
3219.096,3216.694,NoButton,Move,299,338
3219.096,3216.71,NoButton,Move,299,341
3219.096,3216.725,NoButton,Move,300,343
3219.209,3216.757,NoButton,Move,301,345
3219.209,3216.772,NoButton,Move,301,347
3219.209,3216.788,NoButton,Move,302,349
3219.209,3216.788,NoButton,Move,302,352
3219.209,3216.819,NoButton,Move,302,354
3219.209,3216.835,NoButton,Move,302,357
3219.314,3216.85,NoButton,Move,302,361
3219.314,3216.881,NoButton,Move,302,363
3219.314,3216.881,NoButton,Move,301,365
3219.314,3216.897,NoButton,Move,301,366
3219.314,3216.913,NoButton,Move,300,368
3219.314,3216.944,NoButton,Move,298,372
3219.427,3216.944,NoButton,Move,296,375
3219.428,3216.975,NoButton,Move,294,378
3219.428,3216.991,NoButton,Move,292,380
3219.428,3217.022,NoButton,Move,290,383
3219.428,3217.037,NoButton,Move,290,384
3219.428,3217.053,NoButton,Move,290,385
3219.525,3217.084,NoButton,Move,289,385
3219.525,3217.1,NoButton,Move,289,386
3220.178,3217.802,NoButton,Move,289,387
